No.,Source,Destination,Version,Protocol,Length,Header Length,Total Length,Identification,TTL,Header Checksum,Attack
2849,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xde5c,128,0x0000,0
2850,192.168.79.128,192.168.79.132,4,TCP,74,20,78,0xac4f,118,0x2acc,0
2851,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x017e,128,0x0000,0
2852,192.168.79.128,192.168.79.132,4,TCP,74,20,143,0x0214,115,0xfa53,0
2853,192.168.79.128,192.168.79.132,4,TCP,74,20,71,0xe22f,56,0xf706,0
2854,192.168.79.128,192.168.79.132,4,TCP,74,20,28,0x0000,18,0x1918,1
2855,192.168.79.128,192.168.79.132,4,TCP,74,20,27,0x0000,17,0x4243,1
2856,192.168.79.128,192.168.79.132,4,TCP,74,20,26,0x0000,16,0x14ba,1
2857,192.168.79.128,192.168.79.132,4,TCP,74,20,25,0x0000,15,0x91ab,1
2858,192.168.79.128,192.168.79.132,4,TCP,74,20,24,0x0000,14,oxaf3b,1
2859,192.168.79.128,192.168.79.132,4,TCP,74,20,30,0x0000,15,0xv589,1
2860,192.168.79.128,192.168.79.132,4,TCP,74,20,29,0x0000,5,0x21ee,1
2861,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0000,11,0x3189,1
2862,192.168.79.128,192.168.79.132,4,TCP,74,20,36,0x0000,67,0x7f8f,1
2863,192.168.79.128,192.168.79.132,4,TCP,74,20,38,0x0000,22,0xaa26,1
2864,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0fa5,128,0x0000,0
2865,192.168.79.128,192.168.79.132,4,TCP,74,20,389,0x075e,116,0xb332,0
2866,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x3002,128,0x0000,0
2867,192.168.79.128,192.168.79.132,4,TCP,74,20,103,0x0760,116,0xb44e,0
2868,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xd5ee,128,0x0000,0
2869,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xacfc,128,0x0000,0
2870,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xacfd,128,0x0000,0
2871,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0x4c53,104,0xea46,0
2872,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xacfe,128,0x0000,0
2873,192.168.79.128,192.168.79.132,4,TCP,74,20,557,0xacff,128,0x0000,0
2874,192.168.79.132,192.168.79.2,4,NBNS,110,20,40,0x0000,13,0xcd85,1
2875,VMware_97:2f:1e,VMware_9d:39:10,4,ARP,42,20,55,0x0000,36,oxc106,1
2876,VMware_9d:39:10,VMware_97:2f:1e,4,ARP,60,20,40,0x0000,64,ox429d,1
2877,192.168.79.132,192.168.79.2,4,NBNS,110,20,36,0x0000,55,ox4829,1
2878,192.168.79.132,192.168.79.2,4,NBNS,110,20,38,0x0000,64,ox3041,1
2879,192.168.79.128,192.168.79.132,4,TCP,74,20,345,0xe22f,56,0xf706,0
2880,192.168.79.128,192.168.79.132,4,TCP,74,20,220,0x0fa5,128,0x0000,0
2881,192.168.79.128,192.168.79.132,4,TCP,74,20,116,0x075e,116,0xb332,0
2882,192.168.79.128,192.168.79.132,4,TCP,74,20,117,0x3002,128,0x0000,0
2883,192.168.79.128,192.168.79.132,4,TCP,74,20,105,0x0760,116,0xb44e,0
2884,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0x9daf,105,0x97ea,0
2885,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xad00,128,0x0000,0
2886,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xaed4,115,0x2ccc,0
2887,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xdaf0,128,0x0000,0
2888,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x1b3d,128,0x0000,0
2889,192.168.79.128,192.168.79.132,4,TCP,74,20,22,0x0000,11,0xf973,1
2890,192.168.79.128,192.168.79.132,4,TCP,74,20,24,0x0000,12,0x5b7e,1
2891,192.168.79.128,192.168.79.132,4,TCP,74,20,23,0x0000,11,0x897d,1
2892,192.168.79.128,192.168.79.132,4,TCP,74,20,37,0x0000,21,0xaa13,1
2893,192.168.79.128,192.168.79.132,4,TCP,74,20,39,0x0000,28,0xf6db,1
2894,192.168.79.128,192.168.79.132,4,TCP,74,20,119,0x1b3d,128,0x0000,0
2895,192.168.79.128,192.168.79.132,4,TCP,74,20,129,0xde5c,128,0x0000,0
2896,192.168.79.128,192.168.79.132,4,TCP,74,20,310,0xac4f,118,0x2acc,0
2897,192.168.79.128,192.168.79.132,4,TCP,74,20,114,0x017e,128,0x0000,0
2898,192.168.79.128,192.168.79.132,4,TCP,74,20,197,0x0214,115,0xfa53,0
2899,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xde5c,128,0x0000,0
2900,192.168.79.128,192.168.79.132,4,TCP,74,20,780,0xac4f,118,0x2acc,0
2901,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x017e,128,0x0000,0
2902,192.168.79.128,192.168.79.132,4,TCP,74,20,143,0x0214,115,0xfa53,0
2903,192.168.79.128,192.168.79.132,4,TCP,74,20,71,0xe22f,56,0xf706,0
2904,192.168.79.128,192.168.79.132,4,TCP,74,20,28,0x0000,12,0x1918,1
2905,192.168.79.128,192.168.79.132,4,TCP,74,20,27,0x0000,2,0x4243,1
2906,192.168.79.128,192.168.79.132,4,TCP,74,20,49,0x0000,13,0x14ba,1
2907,192.168.79.128,192.168.79.132,4,TCP,74,20,64,0x0000,10,0x91ab,1
2908,192.168.79.128,192.168.79.132,4,TCP,74,20,64,0x0000,5,oxaf3b,1
2909,192.168.79.128,192.168.79.132,4,TCP,74,20,54,0x0000,8,0xv589,1
2910,192.168.79.128,192.168.79.132,4,TCP,74,20,41,0x0000,9,0x21ee,1
2911,192.168.79.128,192.168.79.132,4,TCP,74,20,32,0x0000,10,0x3189,1
2912,192.168.79.128,192.168.79.132,4,TCP,74,20,29,0x0000,9,0x7f8f,1
2913,192.168.79.128,192.168.79.132,4,TCP,74,20,35,0x0000,10,0xaa26,1
2914,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0fa5,128,0x0000,0
2915,192.168.79.128,192.168.79.132,4,TCP,74,20,567,0x075e,116,0xb332,0
2916,192.168.79.128,192.168.79.132,4,TCP,74,20,780,0x3002,128,0x0000,0
2917,192.168.79.128,192.168.79.132,4,TCP,74,20,119,0x0760,116,0xb44e,0
2918,192.168.79.128,192.168.79.132,4,TCP,74,20,78,0xd5ee,128,0x0000,0
2919,192.168.79.128,192.168.79.132,6,TCP,74,20,52,0xacfc,128,0x0000,0
2920,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xacfd,128,0x0000,0
2921,192.168.79.128,192.168.79.132,6,TCP,74,20,52,0x4c53,104,0xea46,0
2922,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xacfe,128,0x0000,0
2923,192.168.79.128,192.168.79.132,4,TCP,74,20,557,0xacff,128,0x0000,0
2924,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0000,13,0xcd85,1
2925,192.168.79.128,192.168.79.132,4,TCP,74,20,55,0x0000,36,oxc106,1
2926,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0000,64,ox429d,1
2927,192.168.79.128,192.168.79.132,4,TCP,74,20,36,0x0000,55,ox4829,1
2928,192.168.79.128,192.168.79.132,4,TCP,74,20,38,0x0000,64,ox3041,1
2929,192.168.79.128,192.168.79.132,4,TCP,74,20,345,0xe22f,56,0xf706,0
2930,192.168.79.128,192.168.79.132,4,TCP,74,20,220,0x0fa5,128,0x0000,0
2931,192.168.79.128,192.168.79.132,4,TCP,74,20,116,0x075e,116,0xb332,0
2932,192.168.79.128,192.168.79.132,4,TCP,74,20,117,0x3002,128,0x0000,0
2933,192.168.79.128,192.168.79.132,4,TCP,74,20,105,0x0760,116,0xb44e,0
2934,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0x9daf,105,0x97ea,0
2935,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xad00,128,0x0000,0
2936,192.168.79.128,192.168.79.132,6,TCP,74,20,40,0xaed4,115,0x2ccc,0
2937,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xdaf0,128,0x0000,0
2938,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x1b3d,128,0x0000,0
2939,192.168.79.128,192.168.79.132,6,TCP,74,20,22,0x0000,11,0xf973,1
2940,192.168.79.128,192.168.79.132,4,TCP,74,20,24,0x0000,12,0x5b7e,1
2941,192.168.79.128,192.168.79.132,4,TCP,74,20,23,0x0000,11,0x897d,1
2942,192.168.79.128,192.168.79.132,4,TCP,74,20,31,0x0000,21,0xaa13,1
2943,192.168.79.128,192.168.79.132,4,TCP,74,20,36,0x0000,28,0xf6db,1
2944,192.168.79.128,192.168.79.132,4,TCP,74,20,119,0x1b3d,128,0x0000,0
2945,192.168.79.128,192.168.79.132,4,TCP,74,20,129,0xde5c,128,0x0000,0
2946,192.168.79.128,192.168.79.132,4,TCP,74,20,90,0xac4f,118,0x2acc,0
2947,192.168.79.128,192.168.79.132,4,TCP,74,20,110,0x017e,128,0x0000,0
2948,192.168.79.128,192.168.79.132,4,TCP,74,20,287,0x0214,115,0xfa53,0
2949,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xde5c,128,0x0000,0
2950,192.168.79.128,192.168.79.132,4,TCP,74,20,78,0xac4f,118,0x2acc,0
2951,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x017e,128,0x0000,0
2952,192.168.79.128,192.168.79.132,4,TCP,74,20,143,0x0214,115,0xfa53,0
2953,192.168.79.128,192.168.79.132,4,TCP,74,20,71,0xe22f,56,0xf706,0
2954,192.168.79.128,192.168.79.132,4,TCP,74,20,28,0x0000,18,0x1918,1
2955,192.168.79.128,192.168.79.132,4,TCP,74,20,27,0x0000,17,0x4243,1
2956,192.168.79.128,192.168.79.132,4,TCP,74,20,26,0x0000,16,0x14ba,1
2957,192.168.79.128,192.168.79.132,4,TCP,74,20,25,0x0000,15,0x91ab,1
2958,192.168.79.128,192.168.79.132,4,TCP,74,20,24,0x0000,14,oxaf3b,1
2959,192.168.79.128,192.168.79.132,4,TCP,74,20,30,0x0000,15,0xv589,1
2960,192.168.79.128,192.168.79.132,4,TCP,74,20,29,0x0000,5,0x21ee,1
2961,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0000,11,0x3189,1
2962,192.168.79.128,192.168.79.132,4,TCP,74,20,36,0x0000,67,0x7f8f,1
2963,192.168.79.128,192.168.79.132,4,TCP,74,20,38,0x0000,22,0xaa26,1
2964,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0fa5,128,0x0000,0
2965,192.168.79.128,192.168.79.132,4,TCP,74,20,389,0x075e,116,0xb332,0
2966,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x3002,128,0x0000,0
2967,192.168.79.128,192.168.79.132,4,TCP,74,20,103,0x0760,116,0xb44e,0
2968,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xd5ee,128,0x0000,0
2969,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xacfc,128,0x0000,0
2970,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xacfd,128,0x0000,0
2971,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0x4c53,104,0xea46,0
2972,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xacfe,128,0x0000,0
2973,192.168.79.128,192.168.79.132,4,TCP,74,20,557,0xacff,128,0x0000,0
2974,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0000,13,0xcd85,1
2975,192.168.79.128,192.168.79.132,4,TCP,74,20,55,0x0000,36,oxc106,1
2976,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0000,64,ox429d,1
2977,192.168.79.128,192.168.79.132,4,TCP,74,20,36,0x0000,55,ox4829,1
2978,192.168.79.128,192.168.79.132,4,TCP,74,20,38,0x0000,64,ox3041,1
2979,192.168.79.128,192.168.79.132,4,TCP,74,20,345,0xe22f,56,0xf706,0
2980,192.168.79.128,192.168.79.132,4,TCP,74,20,220,0x0fa5,128,0x0000,0
2981,192.168.79.128,192.168.79.132,4,TCP,74,20,116,0x075e,116,0xb332,0
2982,192.168.79.128,192.168.79.132,4,TCP,74,20,117,0x3002,128,0x0000,0
2983,192.168.79.128,192.168.79.132,4,TCP,74,20,105,0x0760,116,0xb44e,0
2984,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0x9daf,105,0x97ea,0
2985,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xad00,128,0x0000,0
2986,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xaed4,115,0x2ccc,0
2987,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xdaf0,128,0x0000,0
2988,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x1b3d,128,0x0000,0
2989,192.168.79.128,192.168.79.132,4,TCP,74,20,22,0x0000,11,0xf973,1
2990,192.168.79.128,192.168.79.132,4,TCP,74,20,24,0x0000,12,0x5b7e,1
2991,192.168.79.128,192.168.79.132,4,TCP,74,20,23,0x0000,11,0x897d,1
2992,192.168.79.128,192.168.79.132,4,TCP,74,20,37,0x0000,21,0xaa13,1
2993,192.168.79.128,192.168.79.132,4,TCP,74,20,39,0x0000,28,0xf6db,1
2994,192.168.79.128,192.168.79.132,4,TCP,74,20,119,0x1b3d,128,0x0000,0
2995,192.168.79.128,192.168.79.132,4,TCP,74,20,129,0xde5c,128,0x0000,0
2996,192.168.79.128,192.168.79.132,4,TCP,74,20,310,0xac4f,118,0x2acc,0
2997,192.168.79.128,192.168.79.132,4,TCP,74,20,114,0x017e,128,0x0000,0
2998,192.168.79.128,192.168.79.132,4,TCP,74,20,197,0x0214,115,0xfa53,0
2999,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xde5c,128,0x0000,0
3000,192.168.79.128,192.168.79.132,4,TCP,74,20,780,0xac4f,118,0x2acc,0
3001,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x017e,128,0x0000,0
3002,192.168.79.128,192.168.79.132,4,TCP,74,20,143,0x0214,115,0xfa53,0
3003,192.168.79.128,192.168.79.132,4,TCP,74,20,71,0xe22f,56,0xf706,0
3004,192.168.79.128,192.168.79.132,4,TCP,74,20,28,0x0000,12,0x1918,1
3005,192.168.79.128,192.168.79.132,4,TCP,74,20,27,0x0000,2,0x4243,1
3006,192.168.79.128,192.168.79.132,4,TCP,74,20,49,0x0000,13,0x14ba,1
3007,192.168.79.128,192.168.79.132,4,TCP,74,20,64,0x0000,10,0x91ab,1
3008,192.168.79.128,192.168.79.132,4,TCP,74,20,64,0x0000,5,oxaf3b,1
3009,192.168.79.128,192.168.79.132,4,TCP,74,20,54,0x0000,8,0xv589,1
3010,192.168.79.128,192.168.79.132,4,TCP,74,20,41,0x0000,9,0x21ee,1
3011,192.168.79.128,192.168.79.132,4,TCP,74,20,32,0x0000,10,0x3189,1
3012,192.168.79.128,192.168.79.132,4,TCP,74,20,29,0x0000,9,0x7f8f,1
3013,192.168.79.128,192.168.79.132,4,TCP,74,20,35,0x0000,10,0xaa26,1
3014,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0fa5,128,0x0000,0
3015,192.168.79.128,192.168.79.132,4,TCP,74,20,567,0x075e,116,0xb332,0
3016,192.168.79.128,192.168.79.132,4,TCP,74,20,780,0x3002,128,0x0000,0
3017,192.168.79.128,192.168.79.132,4,TCP,74,20,119,0x0760,116,0xb44e,0
3018,192.168.79.128,192.168.79.132,4,TCP,74,20,78,0xd5ee,128,0x0000,0
3019,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xacfc,128,0x0000,0
3020,192.168.79.128,192.168.79.132,6,TCP,74,20,52,0xacfd,128,0x0000,0
3021,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0x4c53,104,0xea46,0
3022,192.168.79.128,192.168.79.132,6,TCP,74,20,40,0xacfe,128,0x0000,0
3023,192.168.79.128,192.168.79.132,4,TCP,74,20,557,0xacff,128,0x0000,0
3024,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0000,13,0xcd85,1
3025,192.168.79.128,192.168.79.132,4,TCP,74,20,55,0x0000,36,oxc106,1
3026,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0000,64,ox429d,1
3027,192.168.79.128,192.168.79.132,4,TCP,74,20,36,0x0000,55,ox4829,1
3028,192.168.79.128,192.168.79.132,4,TCP,74,20,38,0x0000,64,ox3041,1
3029,192.168.79.128,192.168.79.132,4,TCP,74,20,345,0xe22f,56,0xf706,0
3030,192.168.79.128,192.168.79.132,4,TCP,74,20,220,0x0fa5,128,0x0000,0
3031,192.168.79.128,192.168.79.132,4,TCP,74,20,116,0x075e,116,0xb332,0
3032,192.168.79.128,192.168.79.132,4,TCP,74,20,117,0x3002,128,0x0000,0
3033,192.168.79.128,192.168.79.132,4,TCP,74,20,105,0x0760,116,0xb44e,0
3034,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0x9daf,105,0x97ea,0
3035,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xad00,128,0x0000,0
3036,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xaed4,115,0x2ccc,0
3037,192.168.79.128,192.168.79.132,6,TCP,74,20,40,0xdaf0,128,0x0000,0
3038,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x1b3d,128,0x0000,0
3039,192.168.79.128,192.168.79.132,4,TCP,74,20,22,0x0000,11,0xf973,1
3040,192.168.79.128,192.168.79.132,6,TCP,74,20,24,0x0000,12,0x5b7e,1
3041,192.168.79.128,192.168.79.132,4,TCP,74,20,23,0x0000,11,0x897d,1
3042,192.168.79.128,192.168.79.132,4,TCP,74,20,31,0x0000,21,0xaa13,1
3043,192.168.79.128,192.168.79.132,4,TCP,74,20,36,0x0000,28,0xf6db,1
3044,192.168.79.128,192.168.79.132,4,TCP,74,20,119,0x1b3d,128,0x0000,0
3045,192.168.79.128,192.168.79.132,4,TCP,74,20,129,0xde5c,128,0x0000,0
3046,192.168.79.128,192.168.79.132,4,TCP,74,20,90,0xac4f,118,0x2acc,0
3047,192.168.79.128,192.168.79.132,4,TCP,74,20,110,0x017e,128,0x0000,0
3048,192.168.79.128,192.168.79.132,4,TCP,74,20,287,0x0214,115,0xfa53,0
3049,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xde5c,128,0x0000,0
3050,192.168.79.128,192.168.79.132,4,TCP,74,20,78,0xac4f,118,0x2acc,0
3051,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x017e,128,0x0000,0
3052,192.168.79.128,192.168.79.132,4,TCP,74,20,143,0x0214,115,0xfa53,0
3053,192.168.79.128,192.168.79.132,4,TCP,74,20,71,0xe22f,56,0xf706,0
3054,192.168.79.128,192.168.79.132,4,TCP,74,20,28,0x0000,18,0x1918,1
3055,192.168.79.128,192.168.79.132,4,TCP,74,20,27,0x0000,17,0x4243,1
3056,192.168.79.128,192.168.79.132,4,TCP,74,20,26,0x0000,16,0x14ba,1
3057,192.168.79.128,192.168.79.132,4,TCP,74,20,25,0x0000,15,0x91ab,1
3058,192.168.79.128,192.168.79.132,4,TCP,74,20,24,0x0000,14,oxaf3b,1
3059,192.168.79.128,192.168.79.132,4,TCP,74,20,30,0x0000,15,0xv589,1
3060,192.168.79.128,192.168.79.132,4,TCP,74,20,29,0x0000,5,0x21ee,1
3061,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0000,11,0x3189,1
3062,192.168.79.128,192.168.79.132,4,TCP,74,20,36,0x0000,67,0x7f8f,1
3063,192.168.79.128,192.168.79.132,4,TCP,74,20,38,0x0000,22,0xaa26,1
3064,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0fa5,128,0x0000,0
3065,192.168.79.128,192.168.79.132,4,TCP,74,20,389,0x075e,116,0xb332,0
3066,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x3002,128,0x0000,0
3067,192.168.79.128,192.168.79.132,4,TCP,74,20,103,0x0760,116,0xb44e,0
3068,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xd5ee,128,0x0000,0
3069,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xacfc,128,0x0000,0
3070,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xacfd,128,0x0000,0
3071,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0x4c53,104,0xea46,0
3072,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xacfe,128,0x0000,0
3073,192.168.79.128,192.168.79.132,4,TCP,74,20,557,0xacff,128,0x0000,0
3074,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0000,13,0xcd85,1
3075,192.168.79.128,192.168.79.132,4,TCP,74,20,55,0x0000,36,oxc106,1
3076,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0000,64,ox429d,1
3077,192.168.79.128,192.168.79.132,4,TCP,74,20,36,0x0000,55,ox4829,1
3078,192.168.79.128,192.168.79.132,4,TCP,74,20,38,0x0000,64,ox3041,1
3079,192.168.79.128,192.168.79.132,4,TCP,74,20,345,0xe22f,56,0xf706,0
3080,192.168.79.128,192.168.79.132,4,TCP,74,20,220,0x0fa5,128,0x0000,0
3081,192.168.79.128,192.168.79.132,4,TCP,74,20,116,0x075e,116,0xb332,0
3082,192.168.79.128,192.168.79.132,4,TCP,74,20,117,0x3002,128,0x0000,0
3083,192.168.79.128,192.168.79.132,4,TCP,74,20,105,0x0760,116,0xb44e,0
3084,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0x9daf,105,0x97ea,0
3085,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xad00,128,0x0000,0
3086,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xaed4,115,0x2ccc,0
3087,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0xdaf0,128,0x0000,0
3088,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x1b3d,128,0x0000,0
3089,192.168.79.128,192.168.79.132,4,TCP,74,20,22,0x0000,11,0xf973,1
3090,192.168.79.128,192.168.79.132,4,TCP,74,20,24,0x0000,12,0x5b7e,1
3091,192.168.79.128,192.168.79.132,4,TCP,74,20,23,0x0000,11,0x897d,1
3092,192.168.79.128,192.168.79.132,4,TCP,74,20,37,0x0000,21,0xaa13,1
3093,192.168.79.128,192.168.79.132,4,TCP,74,20,39,0x0000,28,0xf6db,1
3094,192.168.79.128,192.168.79.132,4,TCP,74,20,119,0x1b3d,128,0x0000,0
3095,192.168.79.128,192.168.79.132,4,TCP,74,20,129,0xde5c,128,0x0000,0
3096,192.168.79.128,192.168.79.132,4,TCP,74,20,310,0xac4f,118,0x2acc,0
3097,192.168.79.128,192.168.79.132,4,TCP,74,20,114,0x017e,128,0x0000,0
3098,192.168.79.128,192.168.79.132,4,TCP,74,20,197,0x0214,115,0xfa53,0
3099,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xde5c,128,0x0000,0
3100,192.168.79.128,192.168.79.132,4,TCP,74,20,780,0xac4f,118,0x2acc,0
3101,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x017e,128,0x0000,0
3102,192.168.79.128,192.168.79.132,4,TCP,74,20,143,0x0214,115,0xfa53,0
3103,192.168.79.128,192.168.79.132,4,TCP,74,20,71,0xe22f,56,0xf706,0
3104,192.168.79.128,192.168.79.132,4,TCP,74,20,28,0x0000,12,0x1918,1
3105,192.168.79.128,192.168.79.132,4,TCP,74,20,27,0x0000,2,0x4243,1
3106,192.168.79.128,192.168.79.132,4,TCP,74,20,49,0x0000,13,0x14ba,1
3107,192.168.79.128,192.168.79.132,4,TCP,74,20,64,0x0000,10,0x91ab,1
3108,192.168.79.128,192.168.79.132,4,TCP,74,20,64,0x0000,5,oxaf3b,1
3109,192.168.79.128,192.168.79.132,4,TCP,74,20,54,0x0000,8,0xv589,1
3110,192.168.79.128,192.168.79.132,4,TCP,74,20,41,0x0000,9,0x21ee,1
3111,192.168.79.128,192.168.79.132,4,TCP,74,20,32,0x0000,10,0x3189,1
3112,192.168.79.128,192.168.79.132,4,TCP,74,20,29,0x0000,9,0x7f8f,1
3113,192.168.79.128,192.168.79.132,4,TCP,74,20,35,0x0000,10,0xaa26,1
3114,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0fa5,128,0x0000,0
3115,192.168.79.128,192.168.79.132,4,TCP,74,20,567,0x075e,116,0xb332,0
3116,192.168.79.128,192.168.79.132,4,TCP,74,20,780,0x3002,128,0x0000,0
3117,192.168.79.128,192.168.79.132,4,TCP,74,20,119,0x0760,116,0xb44e,0
3118,192.168.79.128,192.168.79.132,4,TCP,74,20,78,0xd5ee,128,0x0000,0
3119,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xacfc,128,0x0000,0
3120,192.168.79.128,192.168.79.132,6,TCP,74,20,52,0xacfd,128,0x0000,0
3121,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0x4c53,104,0xea46,0
3122,192.168.79.128,192.168.79.132,6,TCP,74,20,40,0xacfe,128,0x0000,0
3123,192.168.79.128,192.168.79.132,4,TCP,74,20,557,0xacff,128,0x0000,0
3124,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0000,13,0xcd85,1
3125,192.168.79.128,192.168.79.132,4,TCP,74,20,55,0x0000,36,oxc106,1
3126,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x0000,64,ox429d,1
3127,192.168.79.128,192.168.79.132,4,TCP,74,20,36,0x0000,55,ox4829,1
3128,192.168.79.128,192.168.79.132,4,TCP,74,20,38,0x0000,64,ox3041,1
3129,192.168.79.128,192.168.79.132,4,TCP,74,20,345,0xe22f,56,0xf706,0
3130,192.168.79.128,192.168.79.132,4,TCP,74,20,220,0x0fa5,128,0x0000,0
3131,192.168.79.128,192.168.79.132,4,TCP,74,20,116,0x075e,116,0xb332,0
3132,192.168.79.128,192.168.79.132,4,TCP,74,20,117,0x3002,128,0x0000,0
3133,192.168.79.128,192.168.79.132,4,TCP,74,20,105,0x0760,116,0xb44e,0
3134,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0x9daf,105,0x97ea,0
3135,VMware_c0:00:08,Broadcast,4,ARP,60,20,40,0xad00,128,0x0000,0
3136,192.168.79.132,192.168.79.2,4,NBNS,110,20,40,0xaed4,115,0x2ccc,0
3137,VMware_c0:00:08,Broadcast,6,ARP,60,20,40,0xdaf0,128,0x0000,0
3138,VMware_c0:00:08,Broadcast,4,ARP,60,20,40,0x1b3d,128,0x0000,0
3139,192.168.79.132,192.168.79.2,4,NBNS,110,20,22,0x0000,11,0xf973,1
3140,VMware_c0:00:08,Broadcast,6,ARP,60,20,24,0x0000,12,0x5b7e,1
3141,192.168.79.132,192.168.79.2,4,NBNS,110,20,23,0x0000,11,0x897d,1
3142,VMware_c0:00:08,Broadcast,4,ARP,60,20,31,0x0000,21,0xaa13,1
3143,VMware_c0:00:08,Broadcast,4,ARP,60,20,36,0x0000,28,0xf6db,1
3144,192.168.79.128,192.168.79.132,4,TCP,74,20,119,0x1b3d,128,0x0000,0
3145,192.168.79.128,192.168.79.132,4,TCP,74,20,129,0xde5c,128,0x0000,0
3146,192.168.79.128,192.168.79.132,4,TCP,74,20,90,0xac4f,118,0x2acc,0
3147,192.168.79.128,192.168.79.132,4,TCP,74,20,110,0x017e,128,0x0000,0
3148,192.168.79.128,192.168.79.132,4,TCP,74,20,287,0x0214,115,0xfa53,0
3149,192.168.79.128,192.168.79.132,4,TCP,74,20,52,0xde5c,128,0x0000,0
3150,192.168.79.128,192.168.79.132,4,TCP,74,20,78,0xac4f,118,0x2acc,0
3151,192.168.79.128,192.168.79.132,4,TCP,74,20,40,0x017e,128,0x0000,0
